Date,index_code,fgn_buy,fgn_sell,total_value
2016-10-19,VNMID,47502478000.0,85513243000.0,510735000000.0
2016-10-19,VNSML,9924383000.0,3843630000.0,237358000000.0
2016-10-20,VN30,184262316000.0,194064196000.0,1409764000000.0
2016-10-20,VNINDEX,223181138000.0,252242421000.0,2361994258200.0
2016-10-20,VNMID,30416395000.0,55858679000.0,544986000000.0
2016-10-20,VNSML,9648044000.0,4267420000.0,260401000000.0
2016-10-21,VN30,137780746000.0,139970276000.0,1237942000000.0
2016-10-21,VNINDEX,185623186000.0,194069017000.0,2376327610700.0
2016-10-21,VNMID,33975673000.0,54318887000.0,525101000000.0
2016-10-21,VNSML,15209089000.0,8546979000.0,328311000000.0
2016-10-24,VN30,165922569000.0,215745399000.0,1368923000000.0
2016-10-24,VNINDEX,223122013000.0,255084255000.0,2483063654000.0
2016-10-24,VNMID,41251352000.0,37315142000.0,632440000000.0
2016-10-24,VNSML,21265064000.0,2807977000.0,268355000000.0
2016-10-25,VN30,187661884000.0,179100283000.0,1202809000000.0
2016-10-25,VNINDEX,228213478000.0,256948262000.0,2235218176050.0
2016-10-25,VNMID,26822956000.0,92507787000.0,517039000000.0
2016-10-25,VNSML,16705129000.0,6126203000.0,364383000000.0
2016-10-26,VN30,168627107000.0,175389628000.0,796758000000.0
2016-10-26,VNINDEX,204442812000.0,194023893000.0,1620491489760.0
2016-10-26,VNMID,23637647000.0,16879993000.0,367714000000.0
2016-10-26,VNSML,17132745000.0,1565375000.0,243027000000.0
2016-10-27,VN30,115513007000.0,138514165000.0,719409000000.0
2016-10-27,VNINDEX,147317847000.0,167275324000.0,1649345694200.0
2016-10-27,VNMID,29369830000.0,28306339000.0,390871000000.0
2016-10-27,VNSML,4956705000.0,3313840000.0,228995000000.0
2016-10-28,VN30,207676306000.0,139384404000.0,1016134000000.0
2016-10-28,VNINDEX,339759280000.0,252097034000.0,2071459681000.0
2016-10-28,VNMID,122688053000.0,110625046000.0,518544000000.0
2016-10-28,VNSML,9680226000.0,3675839000.0,330772000000.0
2016-10-31,VN30,229519318000.0,251782194000.0,1056642000000.0
2016-10-31,VNINDEX,359842958000.0,306176817000.0,2138729877750.0
2016-10-31,VNMID,120591421000.0,55934707000.0,561239000000.0
2016-10-31,VNSML,14130005000.0,8854764000.0,255806000000.0
2016-11-01,VN30,144686453000.0,135375407000.0,913857000000.0
2016-11-01,VNINDEX,170463042000.0,158929589000.0,1830824880000.0
2016-11-01,VNMID,20804931000.0,22416391000.0,449691000000.0
2016-11-01,VNSML,8110968000.0,4977968000.0,238774000000.0
2016-11-02,VN30,165602349000.0,169027392000.0,1279525000000.0
2016-11-02,VNINDEX,242557167000.0,288666228000.0,2333966805800.0
2016-11-02,VNMID,67384275000.0,113288979000.0,615295000000.0
2016-11-02,VNSML,15465117000.0,14675533000.0,227510000000.0
2016-11-03,VN30,248839763000.0,171342997000.0,1449622000000.0
2016-11-03,VNINDEX,300333604000.0,210687008000.0,2269806238900.0
2016-11-03,VNMID,36857372000.0,42725484000.0,396398000000.0
2016-11-03,VNSML,13967726000.0,3417102000.0,240636000000.0
2016-11-04,VN30,185657041000.0,155280313000.0,778941000000.0
2016-11-04,VNINDEX,225834509000.0,192200761000.0,1567279024300.0
2016-11-04,VNMID,33688095000.0,36081157000.0,338100000000.0
2016-11-04,VNSML,7733984000.0,1326493000.0,206187000000.0
2016-11-07,VN30,154701010000.0,151978413000.0,974962000000.0
2016-11-07,VNINDEX,198908667000.0,195051301000.0,1761137037200.0
2016-11-07,VNMID,27123262000.0,41213320000.0,361373000000.0
2016-11-07,VNSML,10497110000.0,4228293000.0,220864000000.0
2016-11-08,VN30,190850956000.0,110312137000.0,972758000000.0
2016-11-08,VNINDEX,306725858000.0,197816413000.0,1874941752850.0
2016-11-08,VNMID,98248437000.0,88772902000.0,462574000000.0
2016-11-08,VNSML,4507426000.0,3045966000.0,221827000000.0
2016-11-09,VN30,321430140000.0,216044794000.0,1846625000000.0
2016-11-09,VNINDEX,385395793000.0,264505079000.0,3046883377500.0
2016-11-09,VNMID,43696843000.0,34485089000.0,613123000000.0
2016-11-09,VNSML,23159629000.0,8901152000.0,310507000000.0
2016-11-10,VN30,263868092000.0,330860558000.0,1128924000000.0
2016-11-10,VNINDEX,292535841000.0,377233987000.0,2194870833450.0
2016-11-10,VNMID,24129039000.0,46376847000.0,474381000000.0
2016-11-10,VNSML,7793975000.0,5392109000.0,317078000000.0
2016-11-11,VN30,197878976000.0,254186683000.0,903872000000.0
2016-11-11,VNINDEX,215830732000.0,293279625000.0,1904438017600.0
2016-11-11,VNMID,11766014000.0,30864016000.0,362399000000.0
2016-11-11,VNSML,8418473000.0,8288695000.0,281509000000.0
2016-11-14,VN30,137603605000.0,402577751000.0,1283919000000.0
2016-11-14,VNINDEX,250393536000.0,522325183000.0,2414012436300.0
2016-11-14,VNMID,98495656000.0,117437113000.0,476408000000.0
2016-11-14,VNSML,25742529000.0,10237723000.0,276526000000.0
2016-11-15,VN30,108692047000.0,219235157000.0,1092251000000.0
2016-11-15,VNINDEX,253445896000.0,374223300000.0,2253233677580.0
2016-11-15,VNMID,135056274000.0,154137952000.0,388656000000.0
2016-11-15,VNSML,9518901000.0,2258392000.0,326502000000.0
2016-11-16,VN30,238109252000.0,182802873000.0,1056071000000.0
2016-11-16,VNINDEX,278395227000.0,263463094000.0,2120993571760.0
2016-11-16,VNMID,30732460000.0,67180529000.0,367600000000.0
2016-11-16,VNSML,6852786000.0,9966501000.0,272040000000.0
2016-11-17,VN30,390395080000.0,413240403000.0,1197102000000.0
2016-11-17,VNINDEX,450166564000.0,508775099000.0,2248954844300.0
2016-11-17,VNMID,50029322000.0,78285578000.0,420279000000.0
2016-11-17,VNSML,8230506000.0,12451750000.0,277034000000.0
2016-11-18,VN30,156543155000.0,295496152000.0,887406000000.0
2016-11-18,VNINDEX,264827094000.0,427861455000.0,2151648605000.0
2016-11-18,VNMID,102717149000.0,122496176000.0,405828000000.0
2016-11-18,VNSML,7867678000.0,10996824000.0,303131000000.0
2016-11-21,VN30,192211573000.0,308496381000.0,1029377000000.0
2016-11-21,VNINDEX,230930073000.0,357265899000.0,2003943316800.0
2016-11-21,VNMID,23092527000.0,47395457000.0,306369000000.0
2016-11-21,VNSML,17097512000.0,5491101000.0,237320000000.0
2016-11-22,VN30,262492543000.0,331227518000.0,1141738000000.0
2016-11-22,VNINDEX,294458358000.0,385489024000.0,2228261398050.0
2016-11-22,VNMID,25315626000.0,50023302000.0,382117000000.0
2016-11-22,VNSML,3911801000.0,5911544000.0,316784000000.0
2016-11-23,VN30,145109710000.0,222567134000.0,1099185000000.0
2016-11-23,VNINDEX,203740676000.0,272259328000.0,2554501301240.0
2016-11-23,VNMID,49493748000.0,52213451000.0,484236000000.0
2016-11-23,VNSML,9368093000.0,889699000.0,315666000000.0
2016-11-24,VN30,68636348000.0,279193183000.0,1161189000000.0
2016-11-24,VNINDEX,99879974000.0,323025446000.0,2333225707470.0
2016-11-24,VNMID,23955343000.0,35136659000.0,390105000000.0
2016-11-24,VNSML,7565226000.0,11440594000.0,335051000000.0
2016-11-25,VN30,124614750000.0,428941592000.0,1180984000000.0
2016-11-25,VNINDEX,175044586000.0,467681650000.0,2443176760200.0
2016-11-25,VNMID,41796593000.0,43756876000.0,381413000000.0
2016-11-25,VNSML,3842738000.0,4538688000.0,261009000000.0
2016-11-28,VN30,162456358000.0,537525934000.0,1296343000000.0
2016-11-28,VNINDEX,239494618000.0,626430370000.0,2477584830900.0
2016-11-28,VNMID,58826400000.0,92171020000.0,364325000000.0
2016-11-28,VNSML,19715300000.0,6244756000.0,285843000000.0
2016-11-29,VN30,415909431000.0,642220842000.0,1446479000000.0
2016-11-29,VNINDEX,454101723000.0,709752179000.0,2502569330850.0
2016-11-29,VNMID,36581149000.0,72078082000.0,339586000000.0
2016-11-29,VNSML,4249636000.0,8671782000.0,238177000000.0
2016-11-30,VN30,852608785000.0,462589794000.0,1878231000000.0
2016-11-30,VNINDEX,933777340000.0,586929807000.0,3089678152120.0
2016-11-30,VNMID,63839030000.0,117949259000.0,428990000000.0
2016-11-30,VNSML,7100283000.0,5749236000.0,285453000000.0
2016-12-01,VN30,154538883000.0,337990182000.0,1423599000000.0
2016-12-01,VNINDEX,205204510000.0,384289863000.0,2672189566600.0
2016-12-01,VNMID,40658156000.0,44238855000.0,398621000000.0
2016-12-01,VNSML,4749654000.0,4774695000.0,338081000000.0
2016-12-02,VN30,527299833000.0,682518526000.0,1695177000000.0
2016-12-02,VNINDEX,564498200000.0,704506985000.0,2942184490000.0
2016-12-02,VNMID,25398382000.0,19092775000.0,287424000000.0
2016-12-02,VNSML,6303024000.0,5340190000.0,361641000000.0
2016-12-05,VN30,269342227000.0,301192301000.0,1305042000000.0
2016-12-05,VNINDEX,324002194000.0,336798945000.0,3085662680900.0
2016-12-05,VNMID,31275634000.0,29723480000.0,1071270000000.0
2016-12-05,VNSML,17407853000.0,11221370000.0,308149000000.0
2016-12-06,VN30,129771851000.0,297217763000.0,1159162000000.0
2016-12-06,VNINDEX,188598155000.0,349419828000.0,2326867436950.0
2016-12-06,VNMID,42580755000.0,45881915000.0,385808000000.0
2016-12-06,VNSML,10383008000.0,9149254000.0,284784000000.0
2016-12-07,VN30,202913048000.0,352185142000.0,1670484000000.0
2016-12-07,VNINDEX,260742149000.0,377613875000.0,2731316850010.0
2016-12-07,VNMID,66550095000.0,23269572000.0,357505000000.0
2016-12-07,VNSML,13246321000.0,8828594000.0,255821000000.0
2016-12-08,VN30,217571310000.0,419147869000.0,1038807000000.0
2016-12-08,VNINDEX,256996614000.0,449960280000.0,2374628826100.0
2016-12-08,VNMID,35602609000.0,30592158000.0,535751000000.0
2016-12-08,VNSML,4241516000.0,8778708000.0,195385000000.0
2016-12-09,VN30,100906891000.0,253953066000.0,795796000000.0
2016-12-09,VNINDEX,582165640000.0,949990067000.0,2528032428380.0
2016-12-09,VNMID,114252598000.0,247839790000.0,630648000000.0
2016-12-09,VNSML,12661263000.0,23752086000.0,269982000000.0
2016-12-12,VN30,343542848170.0,242477775070.0,1155138000000.0
2016-12-12,VNINDEX,407209061870.0,282707070370.0,2300162196550.0
2016-12-12,VNMID,48160151500.0,43452960800.0,391141000000.0
2016-12-12,VNSML,7048888700.0,6848805300.0,278171000000.0
2016-12-13,VN30,265386269000.0,287894096000.0,1018635000000.0
2016-12-13,VNINDEX,373663860000.0,359448299000.0,2355293078800.0
2016-12-13,VNMID,75868605000.0,76909299000.0,516772000000.0
2016-12-13,VNSML,37255423000.0,19579611000.0,380271000000.0
2016-12-14,VN30,215957583000.0,265869461000.0,954173000000.0
2016-12-14,VNINDEX,344762651000.0,345012212000.0,2330523045400.0
2016-12-14,VNMID,69752797000.0,80205658000.0,561459000000.0
2016-12-14,VNSML,10093711000.0,6875335000.0,371572000000.0
2016-12-15,VN30,186369572000.0,245337084000.0,1249740000000.0
2016-12-15,VNINDEX,235260261000.0,261039952000.0,2329968416400.0
2016-12-15,VNMID,11642386000.0,16388428000.0,353746000000.0
2016-12-15,VNSML,7361022000.0,4337622000.0,248953000000.0
2016-12-16,VN30,794581555000.0,1061603692000.0,2197903000000.0
2016-12-16,VNINDEX,909681840000.0,1140230307000.0,3318429183000.0
2016-12-16,VNMID,51804648000.0,94761410000.0,426652000000.0
2016-12-16,VNSML,9783256000.0,3537675000.0,199287000000.0
2016-12-19,VN30,95017315000.0,144356316000.0,1039030000000.0
2016-12-19,VNINDEX,153464512000.0,159414432000.0,2124248576300.0
2016-12-19,VNMID,15358478000.0,14253043000.0,373205000000.0
2016-12-19,VNSML,9402701000.0,3903268000.0,237002000000.0
2016-12-20,VN30,143405611000.0,358633754000.0,1053285000000.0
2016-12-20,VNINDEX,252948163000.0,410878271000.0,2110292418100.0
2016-12-20,VNMID,34090298000.0,30716856000.0,389502000000.0
2016-12-20,VNSML,13357407000.0,2059866000.0,191490000000.0
2016-12-21,VN30,208014166000.0,270752382000.0,1081453000000.0
2016-12-21,VNINDEX,501515282000.0,421044612000.0,2959798824290.0
2016-12-21,VNMID,265505112000.0,153331672000.0,634255000000.0
2016-12-21,VNSML,26188422000.0,24712959000.0,730294000000.0
2016-12-22,VN30,259500695000.0,292568969000.0,1156581000000.0
2016-12-22,VNINDEX,301716448000.0,313694596000.0,2029534657000.0
2016-12-22,VNMID,69856703000.0,22971841000.0,276421000000.0
2016-12-22,VNSML,24396710000.0,19586756000.0,199456000000.0
2016-12-23,VN30,242002760000.0,257783418000.0,1119907000000.0
2016-12-23,VNINDEX,356003533000.0,360406927000.0,2273016532650.0
2016-12-23,VNMID,81469702000.0,123683512000.0,431355000000.0
2016-12-23,VNSML,78500970000.0,59007429000.0,192566000000.0
2016-12-26,VN30,70088175000.0,431640581000.0,1302363000000.0
2016-12-26,VNINDEX,178102673000.0,498390179000.0,2437482476020.0
2016-12-26,VNMID,22992338000.0,10235670000.0,328543000000.0
2016-12-26,VNSML,8430065000.0,4222778000.0,397578000000.0
2016-12-27,VN30,199725927000.0,134786336000.0,1279290000000.0
2016-12-27,VNINDEX,292103779000.0,156997215000.0,2702358679820.0
2016-12-27,VNMID,17854343000.0,18034345000.0,421393000000.0
2016-12-27,VNSML,23413676000.0,16194551000.0,476950000000.0
2016-12-28,VN30,117793517000.0,212949896000.0,973740000000.0
2016-12-28,VNINDEX,191028182000.0,270540895000.0,2222146690740.0
2016-12-28,VNMID,23704772000.0,28065032000.0,305626000000.0
2016-12-28,VNSML,24620759000.0,19823656000.0,190266000000.0
2016-12-29,VN30,190648699000.0,238915735000.0,972292000000.0
2016-12-29,VNINDEX,366177015000.0,339461676000.0,2178427006500.0
2016-12-29,VNMID,24967651000.0,27059467000.0,323097000000.0
2016-12-29,VNSML,6520765000.0,7640662000.0,223585000000.0
2016-12-30,VN30,667792613000.0,137039658000.0,1538611000000.0
2016-12-30,VNINDEX,830262912000.0,339957962000.0,2829833356000.0
2016-12-30,VNMID,751266021000.0,146547687000.0,502025000000.0
2016-12-30,VNSML,26866413000.0,9056830000.0,231111000000.0
2017-01-03,VN30,137526563000.0,111389604000.0,937274000000.0
2017-01-03,VNINDEX,162227407000.0,154084535000.0,1852797010500.0
2017-01-03,VNMID,33882424000.0,41844014000.0,302619000000.0
2017-01-03,VNSML,5952157000.0,6870916000.0,202044000000.0
2017-01-04,VN30,219308022000.0,125236289000.0,1041230000000.0
2017-01-04,VNINDEX,259266493000.0,153667656000.0,2105677748400.0
2017-01-04,VNMID,49701334000.0,26411796000.0,373714000000.0
2017-01-04,VNSML,4495174000.0,7568423000.0,233491000000.0
2017-01-05,VN30,198464270000.0,134265967000.0,1040191000000.0
2017-01-05,VNINDEX,256659635000.0,246331494000.0,1978580237500.0
2017-01-05,VNMID,38498693000.0,91252915000.0,353362000000.0
2017-01-05,VNSML,25433186000.0,23441057000.0,222074000000.0
2017-01-06,VN30,636204545000.0,593851868000.0,1799132000000.0
2017-01-06,VNINDEX,825406312000.0,714725298000.0,2948146677120.0
2017-01-06,VNMID,264381104000.0,290896809000.0,380886000000.0
2017-01-06,VNSML,26713668000.0,20683726000.0,263639000000.0
2017-01-09,VN30,303152377000.0,224315793000.0,1440961000000.0
2017-01-09,VNINDEX,334183161000.0,280782600000.0,2528107003210.0
2017-01-09,VNMID,40812473000.0,54853591000.0,379746000000.0
2017-01-09,VNSML,10024228000.0,19016236000.0,173772000000.0
2017-01-10,VN30,271503565000.0,275051057000.0,1027502000000.0
2017-01-10,VNINDEX,310478596000.0,329509606000.0,1945604484040.0
2017-01-10,VNMID,31662188000.0,55401315000.0,346888000000.0
2017-01-10,VNSML,35487172000.0,39773559000.0,166018000000.0
2017-01-11,VN30,205630214000.0,204171974000.0,1286112000000.0
2017-01-11,VNINDEX,298850134000.0,257534473000.0,2419174018120.0
2017-01-11,VNMID,60932241000.0,53504169000.0,393687000000.0
2017-01-11,VNSML,27132171000.0,16888130000.0,192598000000.0
2017-01-12,VN30,163689615000.0,246630333000.0,1030976000000.0
2017-01-12,VNINDEX,207774785000.0,395212664000.0,2055587006200.0
2017-01-12,VNMID,45933153000.0,141378921000.0,434990000000.0
2017-01-12,VNSML,5652769000.0,33748268000.0,210854000000.0
2017-01-13,VN30,213695361000.0,190837917000.0,966978000000.0
2017-01-13,VNINDEX,263809837000.0,264143086000.0,2022100648020.0
2017-01-13,VNMID,26892109000.0,66612891000.0,445131000000.0
2017-01-13,VNSML,11671020000.0,26808174000.0,231671000000.0
2017-01-16,VN30,329655696000.0,292174984000.0,1143023000000.0
2017-01-16,VNINDEX,392081906000.0,360234332000.0,2100340385750.0
2017-01-16,VNMID,40547796000.0,63307146000.0,352268000000.0
2017-01-16,VNSML,16654481000.0,18663840000.0,188389000000.0
2017-01-17,VN30,484803203000.0,541237832000.0,1342282000000.0
2017-01-17,VNINDEX,591935187000.0,618912122000.0,2359560070200.0
2017-01-17,VNMID,83146073000.0,66995812000.0,344574000000.0
2017-01-17,VNSML,14161634000.0,12222373000.0,241456000000.0
2017-01-18,VN30,366124888000.0,390618929000.0,1110254000000.0
2017-01-18,VNINDEX,432562272000.0,434531103000.0,2125826648170.0
2017-01-18,VNMID,27200780000.0,29514743000.0,309110000000.0
2017-01-18,VNSML,12779094000.0,14153205000.0,284762000000.0
2017-01-19,VN30,310704370000.0,432986993000.0,883618000000.0
2017-01-19,VNINDEX,524929004000.0,518530598000.0,2195370116000.0
2017-01-19,VNMID,205886524000.0,77414052000.0,465302000000.0
2017-01-19,VNSML,76346917000.0,59227709000.0,233330000000.0
2017-01-20,VN30,366591799000.0,241848274000.0,941464000000.0
2017-01-20,VNINDEX,504872217000.0,292957234000.0,2103682178000.0
2017-01-20,VNMID,57699272000.0,40381859000.0,384542000000.0
2017-01-20,VNSML,60011620000.0,21120418000.0,257964000000.0
2017-01-23,VN30,335055898000.0,313502000000.0,927496000000.0
2017-01-23,VNINDEX,394350463000.0,387060727000.0,1918733091700.0
2017-01-23,VNMID,76091926000.0,87275983000.0,374113000000.0
2017-01-23,VNSML,33856795000.0,25848491000.0,202222000000.0
2017-01-24,VN30,364627446000.0,184685368000.0,911206000000.0
2017-01-24,VNINDEX,430232538000.0,247460704000.0,1752918264600.0
2017-01-24,VNMID,64016162000.0,53573727000.0,321082000000.0
2017-01-24,VNSML,30951355000.0,24551648000.0,144286000000.0
2017-01-25,VN30,561532842000.0,514418825000.0,1139181000000.0
2017-01-25,VNINDEX,612500662000.0,556521404000.0,2069172401700.0
2017-01-25,VNMID,51930472000.0,52020398000.0,333423000000.0
2017-01-25,VNSML,239247514000.0,201091439000.0,152082000000.0
2017-02-02,VN30,382309739000.0,376121942000.0,1110899000000.0
2017-02-02,VNINDEX,419482489000.0,413472574000.0,1959075902000.0
2017-02-02,VNMID,153909275000.0,166067702000.0,329339000000.0
2017-02-02,VNSML,22335817000.0,21206747000.0,136272000000.0
2017-02-03,VN30,245237382000.0,229892616000.0,1204224000000.0
2017-02-03,VNINDEX,300970143000.0,296732900000.0,2379464800700.0
2017-02-03,VNMID,50956391000.0,67684721000.0,569850000000.0
2017-02-03,VNSML,31635019000.0,30505593000.0,196025000000.0
2017-02-06,VN30,303169376000.0,269706458000.0,1138817000000.0
2017-02-06,VNINDEX,361379636000.0,356579616000.0,2421357173730.0
2017-02-06,VNMID,69442400000.0,98251165000.0,633144000000.0
2017-02-06,VNSML,20351055000.0,23908373000.0,198305000000.0
2017-02-07,VN30,409551069000.0,357739930000.0,1552154000000.0
2017-02-07,VNINDEX,683194020000.0,682523480000.0,3326254691400.0
2017-02-07,VNMID,57231412000.0,89913301000.0,764899000000.0
2017-02-07,VNSML,106188250000.0,132955427000.0,270344000000.0
2017-02-08,VN30,351026076000.0,323652502000.0,1144047000000.0
2017-02-08,VNINDEX,391193701000.0,425009247000.0,2511632353270.0
2017-02-08,VNMID,32175108000.0,70898617000.0,637625000000.0
2017-02-08,VNSML,28868128000.0,54565197000.0,227849000000.0
2017-02-09,VN30,449608391000.0,372670558000.0,1683657000000.0
2017-02-09,VNINDEX,517337413000.0,461842999000.0,3166737183800.0
2017-02-09,VNMID,65667659000.0,87240898000.0,548704000000.0
2017-02-09,VNSML,88261194000.0,97352719000.0,340133000000.0
2017-02-10,VN30,462724826000.0,465297931000.0,1493132000000.0
2017-02-10,VNINDEX,602639773000.0,591141125000.0,3048348646400.0
2017-02-10,VNMID,94075355000.0,114851029000.0,671943000000.0
2017-02-10,VNSML,9320205000.0,12187385000.0,249519000000.0
2017-02-13,VN30,178705164000.0,134348241000.0,1147656000000.0
2017-02-13,VNINDEX,257700560000.0,235154882000.0,2724753377400.0
2017-02-13,VNMID,68508592000.0,81082149000.0,726991000000.0
2017-02-13,VNSML,6084459000.0,26999295000.0,299383000000.0
2017-02-14,VN30,356507584000.0,346969045000.0,1498138000000.0
2017-02-14,VNINDEX,394663518000.0,391477702000.0,3263515211580.0
2017-02-14,VNMID,91293434000.0,104892063000.0,817937000000.0
2017-02-14,VNSML,12597576000.0,23325508000.0,319220000000.0
2017-02-15,VN30,351878470000.0,238989081000.0,1422765000000.0
2017-02-15,VNINDEX,492335013000.0,390277233000.0,3288487130400.0
2017-02-15,VNMID,126402302000.0,134385866000.0,942398000000.0
2017-02-15,VNSML,12774912000.0,15555401000.0,308157000000.0
2017-02-16,VN30,369302565000.0,193780550000.0,1763976000000.0
2017-02-16,VNINDEX,425780300000.0,247327139000.0,3617988361000.0
2017-02-16,VNMID,52212753000.0,59671241000.0,856437000000.0
