Date,Close,v7_Bull,v7_Neut,v7_Bear,v7_label
2022-03-02,2138.63,0.0,1.0,0.0,Neutral
2022-03-03,2171.9,0.0,1.0,0.0,Neutral
2022-03-04,2177.96,0.0,1.0,0.0,Neutral
2022-03-07,2179.54,0.0,1.0,0.0,Neutral
2022-03-08,2128.08,0.0,1.0,0.0,Neutral
2022-03-09,2143.05,0.0,1.0,0.0,Neutral
2022-03-10,2156.32,0.0,1.0,0.0,Neutral
2022-03-11,2144.64,0.0,1.0,0.0,Neutral
2022-03-14,2109.33,0.0,1.0,0.0,Neutral
2022-03-15,2130.26,0.0,1.0,0.0,Neutral
2022-03-16,2149.38,0.0,1.0,0.0,Neutral
2022-03-17,2152.32,0.0,1.0,0.0,Neutral
2022-03-18,2158.97,0.05,0.95,0.0,Neutral
2022-03-21,2195.14,0.1,0.9,0.0,Neutral
2022-03-22,2214.95,0.15,0.85,0.0,Neutral
2022-03-23,2228.98,0.2,0.8,0.0,Neutral
2022-03-24,2231.82,0.2,0.8,0.0,Neutral
2022-03-25,2235.99,0.15,0.85,0.0,Neutral
2022-03-28,2210.93,0.1,0.9,0.0,Neutral
2022-03-29,2231.51,0.05,0.95,0.0,Neutral
2022-03-30,2208.79,0.0,1.0,0.0,Neutral
2022-03-31,2197.95,0.0,1.0,0.0,Neutral
2022-04-01,2231.61,0.0,1.0,0.0,Neutral
2022-04-04,2232.49,0.0,1.0,0.0,Neutral
2022-04-05,2227.02,0.0,1.0,0.0,Neutral
2022-04-06,2210.63,0.0,1.0,0.0,Neutral
2022-04-07,2171.77,0.0,0.85,0.15,Neutral
2022-04-08,2122.92,0.0,0.65,0.35,Neutral
2022-04-12,2067.7,0.0,0.45,0.55,Bear
2022-04-13,2122.5,0.0,0.3,0.7,Bear
2022-04-14,2121.77,0.0,0.15,0.85,Bear
2022-04-15,2092.57,0.0,0.05,0.95,Bear
2022-04-18,2038.08,0.0,0.0,1.0,Bear
2022-04-19,1984.18,0.0,0.0,1.0,Bear
2022-04-20,1928.06,0.0,0.0,1.0,Bear
2022-04-21,1914.24,0.0,0.0,1.0,Bear
2022-04-22,1900.51,0.0,0.0,1.0,Bear
2022-04-26,1844.36,0.0,0.0,1.0,Bear
2022-04-27,1873.75,0.0,0.0,1.0,Bear
2022-04-28,1870.17,0.0,0.0,1.0,Bear
2022-04-29,1909.15,0.0,0.0,1.0,Bear
2022-05-04,1872.42,0.0,0.0,1.0,Bear
2022-05-10,1724.55,0.0,0.0,1.0,Bear
2022-05-11,1751.77,0.0,0.0,1.0,Bear
2022-05-12,1658.73,0.0,0.0,1.0,Bear
2022-05-13,1568.14,0.0,0.0,1.0,Bear
2022-05-16,1548.45,0.0,0.0,1.0,Bear
2022-05-17,1626.05,0.0,0.0,1.0,Bear
2022-05-18,1659.0,0.0,0.0,1.0,Bear
2022-05-19,1665.79,0.0,0.0,1.0,Bear
2022-05-20,1677.28,0.0,0.0,1.0,Bear
2022-05-23,1645.77,0.0,0.0,1.0,Bear
2022-05-24,1667.1,0.0,0.0,1.0,Bear
2022-05-25,1732.24,0.0,0.0,1.0,Bear
2022-05-26,1734.95,0.0,0.0,1.0,Bear
2022-05-27,1757.82,0.0,0.0,1.0,Bear
2022-05-30,1773.28,0.0,0.0,1.0,Bear
2022-05-31,1767.16,0.0,0.0,1.0,Bear
2022-06-01,1770.28,0.0,0.05,0.95,Bear
2022-06-02,1747.8,0.0,0.1,0.9,Bear
